timestamp,function,iat_seconds,pred_prob,threshold,pre_warm_triggered,ground_truth_cold
1784.4739,azure_fn_0,0.0,0.0643,0.5,False,False
1786.2672,azure_fn_0,0.0,0.0643,0.5,False,False
1792.9864,azure_fn_0,0.0,0.0644,0.5,False,False
1807.6467,azure_fn_0,0.0,0.0643,0.5,False,False
1808.8856,azure_fn_0,0.0,0.0644,0.5,False,False
1818.4955,azure_fn_0,0.0,0.0644,0.5,False,False
1832.7354,azure_fn_0,0.0,0.0644,0.5,False,False
1834.9506,azure_fn_0,0.0,0.0644,0.5,False,False
1847.7673,azure_fn_0,0.0,0.0644,0.5,False,False
1850.0757,azure_fn_0,0.0,0.0644,0.5,False,False
1851.6422,azure_fn_0,0.0,0.0644,0.5,False,False
1853.9389,azure_fn_0,0.0,0.0644,0.5,False,False
1854.2357,azure_fn_0,0.0,0.0643,0.5,False,False
1866.1676,azure_fn_0,0.0,0.0646,0.5,False,False
1869.2732,azure_fn_0,0.0,0.0644,0.5,False,False
1872.6046,azure_fn_0,0.0,0.0643,0.5,False,False
1874.9718,azure_fn_0,0.0,0.0643,0.5,False,False
1884.3826,azure_fn_0,0.0,0.0643,0.5,False,False
1897.2397,azure_fn_0,0.0,0.0643,0.5,False,False
1906.807,azure_fn_0,0.0,0.0644,0.5,False,False
1913.0481,azure_fn_0,0.0,0.0643,0.5,False,False
1913.9355,azure_fn_0,0.0,0.0643,0.5,False,False
1915.7929,azure_fn_0,0.0,0.0645,0.5,False,False
1921.4872,azure_fn_0,0.0,0.0644,0.5,False,False
1939.9311,azure_fn_0,0.0,0.0643,0.5,False,False
1964.1939,azure_fn_0,0.0,0.0645,0.5,False,False
1968.1341,azure_fn_0,0.0,0.0645,0.5,False,False
1968.6463,azure_fn_0,0.0,0.0643,0.5,False,False
1971.8438,azure_fn_0,0.0,0.0645,0.5,False,False
1971.8763,azure_fn_0,0.0,0.0643,0.5,False,False
1972.885,azure_fn_0,0.0,0.0647,0.5,False,False
1975.849,azure_fn_0,0.0,0.0644,0.5,False,False
1978.5724,azure_fn_0,0.0,0.0643,0.5,False,False
1986.4857,azure_fn_0,0.0,0.0643,0.5,False,False
1993.346,azure_fn_0,0.0,0.0643,0.5,False,False
1996.0083,azure_fn_0,0.0,0.0643,0.5,False,False
1998.3115,azure_fn_0,0.0,0.0643,0.5,False,False
2007.6182,azure_fn_0,0.0,0.0643,0.5,False,False
2027.2425,azure_fn_0,0.0,0.0643,0.5,False,False
2028.645,azure_fn_0,0.0,0.0644,0.5,False,False
2028.9952,azure_fn_0,0.0,0.0644,0.5,False,False
2031.5156,azure_fn_0,0.0,0.0646,0.5,False,False
2032.33,azure_fn_0,0.0,0.0643,0.5,False,False
2041.4199,azure_fn_0,0.0,0.0644,0.5,False,False
2051.5878,azure_fn_0,0.0,0.0643,0.5,False,False
2053.6557,azure_fn_0,0.0,0.0643,0.5,False,False
2056.7475,azure_fn_0,0.0,0.0644,0.5,False,False
2059.6957,azure_fn_0,0.0,0.0643,0.5,False,False
2063.9807,azure_fn_0,0.0,0.0643,0.5,False,False
2078.4889,azure_fn_0,0.0,0.0643,0.5,False,False
2087.7207,azure_fn_0,0.0,0.0644,0.5,False,False
2091.8612,azure_fn_0,0.0,0.0643,0.5,False,False
2098.0133,azure_fn_0,0.0,0.0643,0.5,False,False
2106.5042,azure_fn_0,0.0,0.0643,0.5,False,False
2106.9205,azure_fn_0,0.0,0.0643,0.5,False,False
2110.7141,azure_fn_0,0.0,0.0645,0.5,False,False
2115.928,azure_fn_0,0.0,0.0643,0.5,False,False
2126.0738,azure_fn_0,0.0,0.0643,0.5,False,False
2132.1729,azure_fn_0,0.0,0.0643,0.5,False,False
2156.3542,azure_fn_0,0.0,0.0643,0.5,False,False
2157.7521,azure_fn_0,0.0,0.0645,0.5,False,False
2158.224,azure_fn_0,0.0,0.0644,0.5,False,False
2158.869,azure_fn_0,0.0,0.0645,0.5,False,False
2160.1015,azure_fn_0,0.0,0.0645,0.5,False,False
2175.2834,azure_fn_0,0.0,0.0644,0.5,False,False
2178.8206,azure_fn_0,0.0,0.0644,0.5,False,False
2183.1117,azure_fn_0,0.0,0.0643,0.5,False,False
2190.6854,azure_fn_0,0.0,0.0643,0.5,False,False
2194.5953,azure_fn_0,0.0,0.0643,0.5,False,False
2196.3725,azure_fn_0,0.0,0.0642,0.5,False,False
2202.5271,azure_fn_0,0.0,0.0643,0.5,False,False
